Word	Val_N	Val_M	Val_SD	Ar_N	Ar_M	Ar_SD	Con_N	Con_M	Con_SD	length	Cluster	Freq	Avrg_Cosine
Verteilung	31	5.10	1.72	34	2.24	2.66	26	4.58	2.93	10	1	164951	0.11102951816637169
Stabilität	25	7.40	2.20	18	1.50	1.47	15	5.20	3.49	10	1	141862	0.08288846069381002
Wasserleiche	25	1.96	3.17	22	7.27	2.69	30	8.70	2.29	12	2	1442	0.02771924171886904
Staffel	16	6.00	1.93	24	2.08	2.10	19	5.53	2.70	7	1	279367	0.04009951679925691
Mütze	36	5.92	2.30	24	1.92	2.47	20	8.65	2.43	5	3	57635	0.06198702875534392
Regenschirm	32	5.94	2.15	25	1.64	2.10	23	8.78	2.80	11	3	18231	0.10767175645549872
Aufführung	19	6.26	1.97	31	4.26	2.83	18	5.89	2.37	10	4	131845	0.13013110690937954
Quirl	17	5.29	1.31	28	3.36	3.09	18	8.06	3.15	5	3	1793	0.03605413025319387
Parole	36	3.11	2.24	23	5.91	2.86	29	4.97	3.03	6	2	52450	0.0847804293287302
Hochachtung	28	7.04	2.53	23	5.09	2.98	19	4.58	3.72	11	4	19459	0.07816154942107584
Akteur	19	5.26	1.82	27	3.52	2.59	21	6.14	2.08	6	1	238469	0.14547292914413618
Abwicklung	26	3.62	2.19	29	2.48	2.16	18	3.67	2.91	10	1	84930	0.10491057093297274
Messer	22	4.32	1.76	18	6.17	1.92	27	9.59	1.19	6	2	144179	0.039423349411488756
Hebel	36	4.67	1.43	16	1.88	2.00	27	7.33	2.50	5	3	69999	0.05427656258358061
Gepäckträger	22	5.18	1.68	21	1.57	1.89	16	7.81	3.60	12	3	8827	0.08859252430072231
Brutalität	24	1.96	3.36	28	7.82	2.06	28	5.04	2.67	10	2	27665	0.09698028196209987
Umwelt	24	6.00	2.32	19	5.79	2.64	28	5.86	2.27	6	4	543291	0.10253060734116456
Beginn	35	6.60	2.29	18	4.67	3.38	20	5.65	3.88	6	4	1104552	0.14383835099749023
Propeller	16	4.81	2.01	22	1.95	2.26	26	8.62	2.43	9	3	15338	0.0794836660028429
Gastgeber	24	6.75	1.51	29	3.28	2.17	19	6.63	2.01	9	3	263188	0.09062001134915212
Angebot	26	6.27	2.15	23	4.57	2.73	18	4.22	2.29	7	4	1989073	0.09221911265936862
Leder	31	5.55	2.08	18	1.78	1.99	37	8.08	1.74	5	3	136036	0.08717413107544755
Ersatz	24	4.50	1.84	32	2.34	2.09	19	4.00	3.54	6	1	202394	0.0977831788964299
Studio	33	6.24	1.94	29	2.86	2.43	21	6.67	2.56	6	3	225061	0.07634945176011537
Schmuggel	18	3.17	2.53	30	4.97	2.58	27	6.93	2.66	9	2	5318	0.07507770334369111
Folie	20	5.05	1.32	20	1.80	2.33	30	8.33	2.04	5	3	141951	0.09056983756258999
Auszeichnung	32	7.78	2.12	21	5.86	2.78	18	6.61	2.33	12	4	200088	0.07570790153093648
Kübel	22	4.55	1.77	22	1.59	2.34	23	8.48	1.65	5	3	18946	0.08198273309781444
Paket	23	6.35	1.47	27	3.56	3.17	26	8.04	2.20	5	3	303899	0.04876626919675303
Belegung	22	3.91	1.51	28	2.21	2.54	17	3.00	2.35	8	1	27005	0.11475900608160598
Freundschaft	30	8.87	1.87	27	6.74	2.35	24	5.58	3.15	12	4	255419	0.1069184860428993
Bogen	29	5.38	1.45	20	3.35	2.30	22	7.27	2.80	5	3	193872	0.04042032658244201
Vampir	31	3.23	2.16	18	5.83	2.15	27	8.33	2.11	6	2	53887	0.046998853937798436
Erkenntnis	31	7.48	2.53	31	5.32	2.87	23	4.04	2.96	10	4	655290	0.11951481731380997
Schraube	30	4.93	1.87	18	1.00	1.53	23	8.13	3.40	8	3	58133	0.06344470149249833
Schub	31	5.42	2.26	21	3.38	3.14	16	3.88	3.14	5	1	68094	0.09755790039800497
Ressource	26	5.96	1.89	25	2.88	2.65	14	3.86	3.23	9	1	292294	0.09676394645646581
Pass	20	5.05	2.50	27	3.67	2.43	13	9.23	0.83	4	3	194141	0.04591605613712217
Prämie	24	7.75	1.75	26	4.69	2.72	19	6.37	2.14	6	4	74366	0.13059085997218672
Gemälde	24	6.96	2.18	31	2.84	2.18	23	8.00	2.68	7	3	101620	0.0980377637983236
Park	19	7.63	2.14	26	2.58	2.61	21	8.52	1.60	4	3	360524	0.07531541264279124
Musikinstrument	27	7.59	1.65	27	3.85	3.13	25	8.60	1.87	15	3	26189	0.11876361820751608
Decke	18	6.61	2.09	20	2.05	2.19	18	8.67	1.61	5	3	180780	0.08890384619439358
Klinge	27	3.04	1.56	17	5.76	2.93	31	8.10	2.39	6	2	42590	0.06993405017056652
Herrscher	23	3.52	2.41	26	6.31	2.84	19	7.21	2.02	9	2	98072	0.1685373585147495
Redner	28	4.71	1.74	20	3.75	2.53	22	7.77	2.35	6	3	54295	0.12444250505377231
Hilfe	38	6.79	2.04	15	5.07	2.63	27	6.19	3.21	5	4	2007348	0.10764121479974596
Zauberkünstler	35	6.31	1.75	22	4.95	2.34	30	7.57	2.22	14	4	4881	0.04032208343149554
Kommunismus	23	3.61	1.64	19	4.42	3.56	18	5.56	2.62	11	2	56994	0.07750544660140922
Eroberung	27	5.07	2.56	20	4.90	2.95	36	5.94	2.74	9	4	48288	0.1469752410660212
Flosse	27	5.07	2.06	25	2.72	2.75	22	8.32	2.30	6	3	17310	0.058980624017939375
Lack	39	4.54	1.59	23	2.00	2.04	25	7.28	2.48	4	3	99307	0.0990797310534855
Abbild	27	5.44	1.69	31	3.65	2.60	18	5.94	3.02	6	1	43331	0.19995537456604118
Nektar	25	7.00	2.36	14	4.14	3.16	21	6.62	3.15	6	4	11677	0.06267067407846398
Streifen	29	5.55	1.80	19	2.37	2.29	20	6.55	2.89	8	3	152063	0.09831424755506896
Betrug	21	1.62	2.18	29	5.83	3.39	28	5.46	2.89	6	2	76807	0.09144846714384236
Erlebnis	24	6.92	2.57	22	6.32	3.05	23	5.35	2.67	8	4	457771	0.0647668240739033
Referat	21	3.81	1.63	28	4.54	3.16	18	6.06	2.69	7	2	107177	0.088752612619276
Szenarium	18	4.28	2.24	25	3.44	3.10	16	3.81	3.08	9	1	56619	0.09292899312061113
Zunge	23	5.87	2.32	22	4.18	2.67	18	9.44	0.98	5	3	136991	0.05653888145273071
Gestaltung	19	6.95	1.75	29	4.00	2.65	18	5.06	2.48	10	4	435404	0.14327685419817857
Verantwortung	32	6.41	1.85	26	5.35	2.88	22	4.36	2.90	13	4	646459	0.11612246036886574
Waffe	26	3.15	3.31	15	4.80	3.03	26	7.65	2.64	5	2	598445	0.050105227461983065
Zucht	23	3.87	2.38	20	4.10	3.09	18	5.39	2.79	5	1	100689	0.04388367897006596
Anstand	21	7.10	2.14	21	4.10	2.91	15	3.47	2.61	7	4	30129	0.08770355322996817
Erledigung	30	4.67	1.73	26	4.42	2.86	19	4.05	3.58	10	1	28787	0.08039322822797003
Boss	27	4.00	1.80	22	4.95	2.59	17	7.41	2.35	4	2	42904	0.09099069087538242
Vereinigung	23	7.30	2.40	20	5.50	2.89	18	4.33	2.09	11	4	187418	0.110334516474978
Pupille	20	4.70	1.59	18	3.06	2.60	21	9.05	1.66	7	3	14891	0.06524595570697037
Arbeitsamt	19	2.21	2.25	28	4.04	3.34	21	8.76	2.26	10	2	54107	0.12809884569713337
Extremismus	21	2.62	2.75	23	7.26	2.45	25	5.76	2.99	11	2	15399	0.0527951410150264
Veräußerung	29	3.76	2.10	22	3.55	3.07	27	4.19	3.33	11	1	23964	0.07276202041880334
Nichte	22	6.55	2.26	19	1.79	2.25	16	6.94	3.86	6	3	30036	0.026340391541720135
Möbel	29	6.14	1.77	20	2.20	1.94	22	8.68	1.73	5	3	155518	0.12945780221434516
Wein	21	7.19	2.89	14	2.93	2.43	20	8.95	2.28	4	3	497454	0.056378239762630095
Eis	25	6.76	2.26	27	4.07	2.70	18	8.61	2.75	3	3	256342	0.05391314741556112
Wurst	24	5.00	2.45	31	3.03	2.36	23	8.61	2.33	5	3	83762	0.044545756985147324
Kultur	23	7.83	2.01	26	3.85	2.82	23	4.43	2.97	6	4	1015070	0.1024560210107075
Sanktion	25	4.16	2.51	31	5.13	2.87	26	4.54	3.35	8	2	74319	0.07882911299107609
Museum	23	6.35	2.42	22	3.36	2.38	22	8.55	2.22	6	3	586160	0.09246602903744687
Fackel	26	5.38	2.21	25	3.76	2.33	16	8.88	2.13	6	3	34104	0.08776187015406661
Bedingung	30	4.07	1.55	26	4.23	2.93	25	4.36	3.11	9	1	712219	0.09175262326880991
Brett	35	5.09	2.20	24	1.71	2.48	27	8.93	1.66	5	3	150950	0.07388905274778525
Ereignis	27	6.19	1.92	27	6.33	2.66	22	4.68	3.11	8	4	629793	0.12267064075512991
Fruchtbarkeit	21	6.52	2.25	13	4.08	3.30	19	5.63	2.75	13	4	26912	0.19706633283679223
Woche	31	5.71	1.81	22	2.68	2.55	24	6.58	3.05	5	3	4173652	0.01278718549888442
Frequenz	28	4.89	1.34	22	2.86	2.38	21	5.43	3.16	8	1	142838	0.0969341746004027
Aussicht	34	6.71	2.37	19	4.11	2.87	18	6.72	3.21	8	4	280774	0.048086119762979544
Nachricht	22	5.91	1.51	27	6.48	2.26	27	5.93	3.21	9	4	712486	0.09541612474733047
Entscheidung	23	5.13	1.98	19	5.32	3.30	21	4.90	3.63	12	4	1610626	0.05141551151741087
Beil	22	3.09	1.63	25	4.52	2.83	15	9.40	1.40	4	2	10318	0.0722253803171868
Jahr	26	5.73	1.46	22	2.23	2.51	20	6.60	3.17	4	3	20238718	0.05323736982971643
Begriff	20	5.55	1.64	23	1.78	2.00	31	4.55	3.77	7	1	1079122	0.08232897038044978
Herz	33	7.42	1.97	20	6.10	2.25	23	8.96	1.22	4	4	1436670	0.10565858206028059
Ergänzung	32	5.47	2.41	36	2.11	2.11	23	4.78	3.32	9	1	218839	0.08987807085701703
Lebhaftigkeit	18	7.72	1.45	19	5.89	2.98	16	5.13	2.50	13	4	2419	0.10785899123715255
Verdruss	20	1.85	1.50	22	4.32	2.78	22	4.55	2.02	8	2	6564	0.035035635647396784
Zimmer	25	6.00	1.83	25	2.20	2.77	23	7.87	3.08	6	3	751135	0.06535491095803345
Ansatz	27	5.15	1.51	21	1.76	2.61	24	3.21	3.11	6	1	593523	0.13238076304507562
Kasse	32	4.53	2.11	18	2.50	2.53	25	8.36	2.10	5	3	259078	0.11467218049761685
Asyl	32	3.94	2.17	23	5.83	2.90	19	5.32	2.83	4	2	41920	0.11357981420100152
Schinken	31	4.90	2.47	15	2.87	1.64	19	8.63	2.63	8	3	38490	0.05894925981840918
Erhebung	23	4.43	1.41	21	3.00	2.51	18	4.72	3.04	8	1	130794	0.10388739933081523
Pfarrer	25	4.08	2.34	29	2.21	2.08	16	8.56	2.16	7	3	296770	0.09956208465665327
Verlag	24	6.21	1.91	15	2.27	2.58	19	6.74	2.42	6	3	612376	0.08517130983565593
Anordnung	24	3.88	1.80	26	2.88	3.12	22	5.55	2.52	9	1	166949	0.14739169308891806
Selbstmord	28	1.43	2.39	19	6.63	3.74	20	5.55	3.17	10	2	72148	0.07884024292126318
Drosselung	23	3.30	1.43	28	2.50	2.90	14	3.86	2.63	10	1	8473	0.08109429892172089
Unwahrheit	20	2.00	1.92	21	7.10	2.32	26	3.96	3.41	10	2	19104	0.044310489032248254
Nadel	27	4.26	1.79	26	4.00	2.87	24	9.92	0.28	5	3	81563	0.11082552604195887
Fassung	23	5.57	1.27	29	2.41	2.03	7	3.43	2.15	7	1	210325	0.1215218225804065
Notfall	28	2.71	2.71	8	7.13	2.59	35	6.11	2.99	7	2	124418	0.08065819607138859
Alternative	21	6.62	1.24	22	3.82	3.03	25	3.84	3.54	11	1	648238	0.1078734010064472
Spaß	29	8.83	1.75	23	6.52	2.68	17	5.82	1.85	4	4	1765060	0.04870545354071961
Altar	23	5.57	2.09	27	3.59	2.06	18	8.22	2.88	5	3	92483	0.16153811061534448
Widmung	22	7.36	2.26	21	3.57	2.91	21	5.86	2.59	7	4	21789	0.05830342823278161
Rätsel	26	5.92	1.98	20	5.35	2.54	23	6.17	3.01	6	4	164347	0.03203665111406106
Düse	32	4.75	1.83	25	3.12	2.73	12	6.83	2.62	4	3	30941	0.07538308202603534
Flügel	19	7.84	1.68	21	3.81	2.66	20	7.65	2.56	6	4	187945	0.08451739828436798
Umwälzung	29	4.10	1.50	21	4.19	3.14	13	3.31	2.46	9	1	19877	0.09461871604757623
Skrupel	19	4.47	2.01	21	5.00	2.53	18	4.22	3.57	7	1	12896	0.06642582507791289
Transparenz	22	6.41	1.53	23	4.00	2.24	15	5.40	3.74	11	4	162615	0.09140472233857976
Kupfer	26	4.81	1.77	22	1.59	2.26	27	8.19	3.03	6	3	63181	0.06681618228875269
Präferenz	21	6.05	1.60	20	2.60	2.26	30	3.73	3.03	9	1	27680	0.1101045372529205
Siegel	27	5.22	1.60	18	2.56	2.20	15	8.73	1.39	6	3	42579	0.07467127849988574
Säufer	29	2.24	3.14	20	6.05	2.63	27	8.15	1.94	6	2	5734	0.05890266139544935
Stadion	38	5.24	2.39	21	5.10	3.08	24	8.71	2.87	7	3	233123	0.06716055648275296
Gabe	29	7.41	1.92	18	3.56	2.94	21	3.90	2.47	4	4	122212	0.11651081043435728
Kontinuität	30	6.03	2.24	33	2.73	2.27	25	4.12	3.75	11	1	60272	0.08303447709037608
Wind	31	6.26	2.11	28	4.79	2.86	26	7.88	2.18	4	4	548335	0.047810272781175965
Garderobe	29	5.55	2.37	27	1.93	1.92	12	7.67	3.23	9	3	29976	0.12016251491375124
Konferenz	26	4.46	2.27	27	2.63	2.13	29	7.31	2.82	9	3	226427	0.11466415076930161
Kreuz	28	4.07	2.11	26	3.50	2.18	18	8.78	2.41	5	3	306218	0.10754183743454396
Beurteilung	25	5.12	2.09	25	5.40	2.61	17	4.65	2.47	11	4	204016	0.12380298915567846
Verhängnis	30	2.43	1.74	23	4.22	2.80	25	4.32	3.34	10	2	24501	0.0646012750973727
Spalte	36	3.94	1.69	20	3.65	2.80	24	7.50	2.06	6	3	74806	0.05061126283722846
Außenseiter	29	2.76	2.54	37	5.08	3.04	24	6.21	2.77	11	2	40886	0.0744711480907512
Vibration	29	5.48	1.35	26	6.46	2.69	24	6.54	3.08	9	4	33085	0.07207082663215701
Pfeil	16	4.38	1.67	27	4.30	3.39	28	8.54	2.60	5	3	121779	0.035486709803950016
Kabine	25	4.84	0.94	20	3.05	2.48	26	7.77	2.41	6	3	98963	0.09598061547449172
Heizung	31	6.77	1.84	20	3.20	3.00	17	9.47	0.94	7	3	149361	0.0937456987593913
Stille	26	6.96	2.42	23	2.91	3.04	16	6.56	3.97	6	3	119453	0.0797785288553899
Kranz	32	4.59	2.12	28	2.14	2.35	21	7.48	3.08	5	3	32462	0.0638783140201394
Antwort	23	6.57	1.95	31	2.55	2.42	27	5.96	3.38	7	1	1338888	0.037041662583235144
Schöpfer	30	5.77	2.80	26	4.15	2.31	23	4.48	3.01	8	1	88466	0.19761501633946016
Lerche	26	7.15	2.05	26	2.42	2.42	16	8.00	3.10	6	3	5426	0.04689704334602876
Bonus	22	8.18	1.71	20	5.10	2.73	24	4.92	3.41	5	4	67456	0.07284278466182696
Führer	29	2.86	2.23	21	4.33	3.38	25	6.64	2.58	6	2	175121	0.13008200076128668
Professor	21	6.05	1.66	24	3.33	2.51	23	8.43	2.33	9	3	1140828	0.037378245001120566
Rolle	19	5.11	1.37	8	3.38	1.30	15	6.47	3.42	5	1	1667762	0.053248412256267336
Entschädigung	25	5.64	2.55	20	4.25	2.67	24	5.04	2.48	13	1	86635	0.10409492787176468
Predigt	18	3.50	2.36	18	3.22	2.62	22	6.50	2.74	7	1	85417	0.08641201589909966
Traum	24	7.50	1.64	16	7.00	2.37	19	5.53	3.26	5	4	641605	0.09740981577335113
Arbeitskraft	24	4.88	1.96	18	4.00	2.95	25	5.84	2.73	12	1	111183	0.12502097608554358
Tulpe	31	7.45	2.25	31	2.42	2.35	21	9.38	2.11	5	3	13874	0.0735318897155138
Partei	25	3.56	1.83	24	4.00	2.67	20	7.10	2.77	6	2	1138341	0.13147298446654665
Mädel	32	5.63	2.88	26	3.12	2.92	29	8.03	1.82	5	3	251703	0.05218110510273544
Gangster	19	2.84	2.67	28	6.43	2.64	20	7.55	1.96	8	2	25789	0.1127780245421939
Butterbrot	27	6.22	2.06	23	1.61	1.88	21	8.19	3.43	10	3	7514	0.13908401633383805
Weite	26	7.00	2.08	22	4.73	2.93	30	4.37	2.70	5	4	55060	0.09053797460842467
Auseinandersetzung	22	3.50	2.58	23	6.96	2.46	30	6.47	2.45	18	2	409803	0.11967516636487835
Undank	25	2.80	2.55	22	5.27	2.76	22	4.00	2.98	6	2	1461	0.06945355935202593
Kanne	19	5.79	2.23	31	1.42	2.32	19	8.79	2.44	5	3	23455	0.10427159306703826
Eifersucht	28	2.00	1.61	26	6.38	2.59	27	4.93	3.16	10	2	39141	0.13570000473551092
Aufsatz	29	4.66	1.65	24	3.17	2.78	18	7.83	1.82	7	3	115470	0.12041905474262736
Brust	23	6.61	1.97	24	5.75	2.27	17	8.59	2.00	5	4	257995	0.1012159058197197
Examen	18	4.83	2.01	21	6.90	2.66	23	7.35	2.37	6	2	23158	0.09803843038463858
Konjunktur	27	4.41	1.89	30	4.33	2.87	22	4.68	2.92	10	1	44558	0.11624266759321471
Schelte	26	1.77	1.42	11	4.09	2.51	22	5.82	3.11	7	2	5076	0.07543445677115314
Kathedrale	29	6.38	2.35	18	2.50	2.64	16	9.38	1.20	10	3	56997	0.10485986908357889
Sammlung	29	5.52	1.24	17	2.18	2.70	23	5.35	1.97	8	1	353475	0.08685507423015576
Hügel	31	6.48	1.52	19	2.47	2.55	25	8.56	2.33	5	3	137249	0.10274068262456691
Stock	24	4.17	1.27	16	2.94	2.26	22	8.45	2.28	5	3	150737	0.05126659067409639
Schema	20	5.20	1.58	27	1.44	1.87	22	4.09	3.01	6	1	69711	0.06715173423890686
Haar	38	5.87	1.85	27	3.48	2.24	28	9.43	0.84	4	3	671189	0.06410279595824536
Effekt	19	5.16	2.43	24	4.42	2.54	18	4.39	3.22	6	1	511063	0.11192656519632121
Gefährdung	29	3.00	2.38	25	7.28	1.77	26	4.62	2.53	10	2	89598	0.13069329029156088
Scheibe	30	5.00	1.39	25	0.64	0.86	11	8.45	1.63	7	3	346253	0.07157523237624558
Tourismus	34	5.44	2.49	34	3.47	2.62	18	7.44	2.01	9	3	156792	0.09725693776889174
Dieb	25	1.96	2.19	20	5.90	2.17	20	8.20	1.96	4	2	76790	0.10353386272601195
Wettbewerb	27	5.56	2.26	20	5.50	2.89	23	6.43	2.39	10	4	552372	0.0552227487926835
Teppich	30	5.67	1.58	21	1.81	1.66	19	8.37	3.25	7	3	125443	0.07337931929321602
Übernachtung	16	6.00	2.58	25	3.80	2.71	21	6.67	2.67	12	4	137003	0.049486709947392224
Produktion	19	5.05	2.12	17	2.59	2.50	16	5.31	2.80	10	1	578105	0.12358166995369757
Kriminalität	18	1.67	2.09	32	5.84	2.67	26	4.58	2.87	12	2	58655	0.11058404155048213
Untersuchung	28	4.11	1.89	23	4.78	2.35	20	7.20	2.04	12	2	816672	0.08531866534568656
Erzähler	27	6.96	2.19	27	3.33	2.73	13	7.23	2.28	8	3	52560	0.11590031629683625
Kauf	23	5.61	1.75	26	3.69	2.75	26	6.50	2.57	4	1	524203	0.06746787682966036
Stich	23	4.04	2.77	23	5.48	3.03	25	8.12	2.09	5	2	89146	0.0627196781522334
Ware	23	4.83	1.53	24	1.88	2.17	19	6.21	3.43	4	1	434929	0.04439884918116501
List	26	3.77	2.41	20	5.65	2.62	24	5.50	3.22	4	2	32752	0.10427841924689084
Gewalt	27	2.22	2.97	25	7.32	3.08	16	5.56	3.72	6	2	649363	0.1595226232465058
Salz	26	5.96	1.71	20	2.65	2.81	18	9.67	0.97	4	3	229871	0.037162509270977584
Vertrauenswürdigkeit	22	7.41	2.20	23	5.04	2.98	23	4.22	2.81	20	4	5284	0.061747422541759384
Tragödie	19	2.79	2.92	26	6.77	2.39	18	4.50	2.62	8	2	57734	0.03342520824678024
Zelt	34	5.91	1.90	34	2.32	1.85	28	8.75	2.52	4	3	183556	0.07463534161753264
Schanze	32	4.56	1.78	32	3.81	3.42	15	6.87	3.42	7	3	11852	0.10343213464794748
Unterstützung	24	7.33	2.26	29	4.17	2.96	23	5.48	2.64	13	4	1117651	0.06898412390819049
Oma	29	7.69	2.52	17	5.82	3.57	19	8.58	2.36	3	4	51245	0.07303967048808287
Liebhaberin	33	5.42	3.15	26	7.81	2.06	23	7.57	2.54	11	4	2803	0.09107286963252934
Laufbahn	24	5.29	2.01	24	2.88	2.33	16	6.13	2.80	8	1	66890	0.10974820665885889
Vernichtung	22	1.50	1.30	30	7.53	2.76	24	5.79	2.81	11	2	77040	0.11389609082464323
Zwirn	19	4.68	1.34	23	1.30	1.79	10	8.50	3.06	5	3	3519	0.028329606851901404
Überlegung	24	6.13	2.25	20	3.00	2.68	16	4.00	2.76	10	1	290346	0.07122415919282937
Puls	31	5.87	1.96	21	5.38	3.26	16	6.81	2.71	4	4	66569	0.07329973848795864
Scheibenwischer	41	4.98	1.97	30	1.27	1.72	27	8.74	2.35	15	3	10796	0.07427635108447127
Stange	25	4.48	1.33	30	2.60	2.53	28	8.21	2.81	6	3	97589	0.04609885237861164
Rente	30	4.60	2.31	20	2.70	2.36	32	6.97	2.52	5	3	233915	0.1135057595450498
Vereitelung	34	4.12	2.14	23	3.87	3.38	16	3.50	2.48	11	1	1174	0.05228799732511485
Erniedrigung	31	1.45	2.51	29	5.66	3.50	29	4.76	3.04	12	2	12070	0.1028895089770714
Einkommen	20	6.55	1.67	32	4.97	2.88	21	6.57	2.66	9	4	293138	0.05469911638755721
Vorhang	28	5.29	2.37	18	2.44	2.89	27	9.26	1.29	7	3	70613	0.04832710674551986
Sucht	19	2.37	1.86	28	6.79	2.63	19	5.42	3.40	5	2	6386	0.07999328935077647
Suche	25	4.24	2.03	27	4.15	2.57	17	6.06	3.34	5	1	858056	0.07042222213183066
Schwester	29	6.62	2.61	28	3.54	2.59	23	8.87	1.55	9	3	517515	0.034017969499184064
Kino	24	7.54	1.44	26	4.31	3.13	28	8.68	2.18	4	3	393003	0.10938798564204293
Ansicht	23	5.09	1.62	31	4.03	2.85	14	4.21	2.46	7	1	576028	0.07629424734921568
Firmament	28	7.25	1.82	26	3.46	2.90	19	6.11	3.18	9	4	7189	0.07135093832657015
Sprecher	28	5.25	1.73	25	2.20	2.43	25	6.76	2.74	8	3	264326	0.07026106771804536
Direktion	20	4.20	2.17	34	2.74	2.51	16	4.88	2.92	9	1	16538	0.10748228808835388
Gesellschaft	22	6.55	1.99	25	3.60	2.60	26	5.08	2.15	12	1	1682417	0.12202353758945851
Brief	21	5.52	1.36	25	3.92	2.89	28	9.36	1.47	5	3	574803	0.1059108349511066
Gesundheit	19	8.16	2.24	25	4.84	2.59	19	5.16	2.99	10	4	607058	0.12806390523995317
Leben	34	8.35	2.29	24	6.13	3.37	30	4.70	3.80	5	4	4903820	0.10745248472189398
Gewohnheit	20	5.65	2.21	12	3.50	2.91	25	4.44	3.14	10	1	88693	0.11124043180933789
Hölle	22	2.23	2.67	17	7.00	3.08	31	5.52	3.36	5	2	161183	0.070326246417446
Kämpfer	23	5.26	2.12	22	6.55	2.18	21	7.57	1.83	7	4	99562	0.13046604862511632
Mord	27	1.19	1.52	21	7.81	2.73	25	7.32	2.25	4	2	211139	0.03882661852630935
Minirock	23	5.57	2.19	22	3.91	3.37	30	8.33	3.09	8	3	7384	0.10690194660971743
Kruste	31	4.52	2.26	31	2.48	2.43	16	7.56	3.22	6	3	16472	0.09436909337654137
Säge	25	4.40	1.78	29	4.14	2.64	20	7.85	3.18	4	3	16788	0.06563068388007119
Keks	19	7.05	2.12	15	2.67	2.50	26	8.62	2.83	4	3	56103	0.10298628236957978
Population	30	5.20	1.81	30	2.07	1.82	15	6.20	3.19	10	1	37037	0.10924567929573031
Profi	24	6.04	2.58	18	3.78	3.02	23	5.61	2.76	5	1	230137	0.027957086235800982
Land	23	6.74	1.68	24	2.88	2.52	22	6.64	2.94	4	3	4259060	0.07808026875788614
Kategorie	25	5.28	1.49	24	1.33	1.63	26	3.58	3.16	9	1	503276	0.10617960103854142
Gesäß	25	4.84	2.08	41	3.66	2.83	19	8.95	1.78	5	3	10145	0.09034221776452472
Notiz	19	5.21	1.51	17	1.94	2.16	28	6.89	2.31	5	3	86591	0.12427325708945183
Kontakt	27	6.78	2.62	31	4.94	2.61	37	5.24	2.98	7	4	1209370	0.08457069252416412
Küche	21	6.81	2.04	26	2.46	2.69	28	8.29	2.80	5	3	538616	0.05886830273066122
Arzt	23	5.04	1.58	22	5.50	2.37	17	9.00	1.84	4	3	1256111	0.08918745566224615
Mantel	27	6.11	2.33	22	2.36	2.70	25	8.56	1.96	6	3	89381	0.07713072273350062
Gewahrsam	23	2.26	1.84	26	4.62	2.86	26	5.19	2.87	9	2	12765	0.08355170768719994
Platte	22	5.45	1.87	27	1.78	2.83	25	6.56	2.47	6	3	421665	0.09269330043661948
Stadium	29	4.79	1.90	21	3.29	2.88	18	3.89	2.83	7	1	75557	0.07797954838805517
Sanierung	22	4.73	2.49	26	3.50	2.42	20	6.60	2.98	9	1	192169	0.08619725504170156
Pressefreiheit	16	6.56	2.53	29	6.24	2.37	28	4.68	3.30	14	4	28881	0.07743194928417522
Vetter	28	4.82	2.07	23	1.26	1.57	25	7.76	2.62	6	3	12829	0.06387468775788412
Verzögerung	21	2.81	2.09	34	4.44	2.86	22	4.36	2.68	11	2	103564	0.08569808630905053
Mappe	31	5.10	2.04	18	2.11	2.59	24	7.71	2.31	5	3	25298	0.1138384949071007
Schicht	28	4.18	1.81	25	2.40	2.04	9	5.78	3.60	7	1	261562	0.07906685302220003
Bürste	29	5.45	1.27	24	2.29	2.03	17	9.00	1.54	6	3	18426	0.05875093792249461
Kind	31	7.52	2.31	36	5.42	3.24	26	9.08	1.52	4	4	7274291	0.14095981813559
Zweck	27	5.19	1.59	26	2.46	2.44	17	4.24	3.25	5	1	731519	0.024844053277399046
Berücksichtigung	22	6.50	2.02	27	2.74	2.44	19	2.89	2.79	16	1	219807	0.0933761002801362
Selbständigkeit	28	7.00	3.23	24	5.04	2.58	25	4.08	2.48	15	4	102697	0.10374907581026058
Schnecke	34	4.91	2.14	23	1.70	2.18	14	9.07	1.82	8	3	63177	0.0770820119706067
Klinke	33	5.06	1.48	27	1.11	2.24	23	9.30	1.18	6	3	17805	0.0849806390483557
Wagen	26	5.46	2.00	21	3.14	2.99	18	8.11	2.19	5	3	486790	0.029968204929653634
Weltwirtschaft	33	4.85	1.86	31	4.90	2.80	33	4.39	3.09	14	1	33104	0.05111213021629464
Klasse	17	5.71	1.53	18	4.06	3.08	17	6.18	2.51	6	1	1295780	0.05905981287270762
Debatte	23	4.83	2.08	27	5.78	2.22	14	5.43	2.68	7	2	318254	0.12441012746086073
Kapitalismus	25	2.96	2.23	20	3.40	2.28	20	5.85	2.76	12	2	147590	0.0977196946855012
Säugling	25	6.72	3.02	20	5.75	3.18	23	8.70	2.57	8	4	63381	0.03006298220432838
Lehne	22	5.82	2.48	28	2.25	2.81	24	6.75	2.85	5	3	8362	0.06267791745293161
Amt	26	2.96	1.61	15	2.60	2.87	22	6.64	2.54	3	1	604846	0.1019600885043603
Abschaffung	22	4.36	2.52	27	3.07	2.62	28	4.82	3.51	11	1	92132	0.1155179553570661
Witz	24	7.08	1.67	22	4.73	2.73	21	5.48	2.68	4	4	225684	0.03783075863101981
Impfung	30	4.53	2.50	27	5.11	2.50	20	9.25	1.21	7	3	117268	0.12170852483976662
