Word	Val_N	Val_M	Val_SD	Ar_N	Ar_M	Ar_SD	Con_N	Con_M	Con_SD	length	Cluster	Freq	Avrg_Cosine
Berechnung	24	4.50	2.09	30	2.57	2.39	26	4.69	2.59	10	1	255067	0.14189894086901805
Gemüse	20	7.25	1.92	25	2.96	2.72	24	8.08	2.17	6	3	239569	0.21553730828407053
Freiheit	28	8.43	2.56	22	6.45	2.67	22	5.32	3.21	8	4	690263	0.24977165113142002
Schlag	28	2.29	1.96	26	6.42	2.96	17	5.88	2.87	6	2	292056	0.08059529216050376
Anschuldigung	21	1.71	1.98	16	6.75	2.59	21	5.76	2.70	13	2	27964	0.10237928376728411
Expansion	23	4.87	1.96	22	3.55	2.22	18	5.89	2.35	9	1	45574	0.2587665348468065
Stil	24	7.08	1.89	16	3.75	2.35	23	3.74	2.54	4	1	471958	0.14691238712875504
Kosten	25	2.12	1.54	22	3.82	2.65	23	5.70	2.90	6	2	1471421	0.3264285872900733
Lineal	24	5.21	1.98	18	1.28	1.87	17	9.06	2.41	6	3	7156	0.1220165627556565
Hügel	31	6.48	1.52	19	2.47	2.55	25	8.56	2.33	5	3	137249	0.22472579301438889
Erfordernis	28	4.18	1.81	23	3.83	2.77	28	3.82	2.89	11	1	68976	0.26321395383848983
Ausschau	22	5.68	1.13	19	2.37	2.69	26	4.35	3.22	8	1	43527	0.21911646566235116
Periode	18	4.00	2.06	20	2.85	2.68	24	6.13	2.64	7	1	82545	0.24635531702904973
Fabrik	18	4.00	1.41	20	3.55	2.95	19	8.26	2.13	6	3	111884	0.22822363617109986
Knie	25	4.96	2.09	23	1.87	1.77	17	8.94	2.49	4	3	170353	0.18214879509136997
Frucht	22	6.50	2.72	21	4.10	2.95	28	8.00	2.64	6	3	285075	0.20126564614094883
Behörde	26	2.54	1.75	35	4.00	2.94	23	7.04	2.79	7	2	537413	0.2759500108513458
Lebhaftigkeit	18	7.72	1.45	19	5.89	2.98	16	5.13	2.50	13	4	2419	0.24873144702074854
Streit	28	2.46	2.28	30	6.70	3.01	21	6.24	3.46	6	2	281167	0.09108229412112188
Abschaffung	22	4.36	2.52	27	3.07	2.62	28	4.82	3.51	11	1	92132	0.23232273202354653
Pflaume	25	6.36	1.70	25	2.04	2.44	25	8.08	3.05	7	3	16877	0.06632853291186298
Angst	26	2.81	2.51	19	7.89	2.16	29	6.21	2.83	5	2	1276613	0.2374022044513462
Ideologie	21	4.00	2.51	22	4.14	2.90	20	3.30	3.18	9	1	113546	0.17746160600497107
Feigling	14	2.43	1.22	25	5.20	2.24	14	6.93	2.62	8	2	13377	0.15089014849731613
Brücke	31	6.65	1.64	21	3.24	2.66	21	9.62	1.07	6	3	431671	0.2597855926236412
Theke	24	5.29	1.73	30	3.73	2.74	15	8.60	2.56	5	3	38133	0.1746461491265385
Frage	23	5.78	2.19	28	3.32	2.13	29	6.59	3.19	5	3	6197291	0.29674587607873054
Prima	22	7.23	2.49	20	4.40	3.38	22	3.27	3.18	5	4	10617	0.12535417055711956
Dieb	25	1.96	2.19	20	5.90	2.17	20	8.20	1.96	4	2	76790	0.26013978418688244
Lücke	26	3.65	1.26	25	3.04	2.51	18	6.17	2.64	5	1	196655	0.1378548749686118
Vorgang	33	4.70	1.78	30	3.07	2.53	18	4.44	2.77	7	1	313570	0.09899450384538586
Autonomie	25	6.16	2.36	26	4.38	3.19	13	5.31	2.78	9	4	53919	0.31906116224736525
Überdosis	33	2.61	2.49	33	6.64	3.00	25	6.00	3.24	9	2	9872	0.04686629213943275
Perle	32	7.59	2.31	21	2.19	2.09	18	9.33	1.08	5	3	35664	0.05410983563628915
Kommunikation	29	6.93	2.45	25	5.68	2.81	19	5.42	2.71	13	4	546655	0.24946932089595447
Zuschuss	30	6.60	2.22	17	3.53	2.98	24	4.83	2.32	8	1	136533	0.07209076663168475
Unterlage	27	4.89	1.40	21	2.05	2.16	20	6.70	2.54	9	3	276257	0.1329973253196565
Pfeife	25	4.60	2.43	33	2.36	2.23	21	8.57	1.99	6	3	28483	0.19191590387090934
Relation	30	5.33	1.60	27	3.22	2.79	23	2.91	3.07	8	1	60252	0.15828039933549526
Hebel	36	4.67	1.43	16	1.88	2.00	27	7.33	2.50	5	3	69999	0.1166225483051799
Verkauf	34	4.74	2.38	26	3.69	2.72	19	5.53	3.37	7	1	425123	0.10388672656286342
Becher	19	5.63	1.50	27	1.11	2.22	19	8.32	2.96	6	3	58566	0.28607523463070683
Loch	28	4.25	2.03	32	3.22	2.56	15	9.47	0.83	4	3	356645	0.2549428931115642
Restaurant	37	7.27	1.81	24	4.71	2.79	20	8.95	1.90	10	4	500248	0.16343077231581246
Wirtschaft	30	4.60	2.66	30	3.67	2.83	24	4.75	2.67	10	1	823364	0.0702477691630244
Profil	24	5.46	1.86	18	3.22	2.26	15	5.87	2.17	6	1	314244	0.19886113696846522
Sturm	33	4.42	2.31	25	7.00	2.52	17	7.94	2.01	5	2	237361	0.12910918616248843
Stirn	26	5.38	1.20	24	1.88	2.11	30	9.37	0.93	5	3	116636	0.08579008839377711
Bericht	33	4.85	1.62	29	2.17	2.87	18	6.11	2.47	7	1	1096619	0.1943188821224531
Versuchung	23	6.13	2.18	22	6.86	2.78	20	4.80	3.04	10	4	61979	0.0889463653837473
Geometrie	20	4.75	1.77	28	1.07	1.39	25	6.24	2.15	9	1	41491	0.17091162192840548
Handel	38	5.53	1.77	25	3.24	2.57	24	5.46	2.64	6	1	428076	0.1814715362036333
Wert	30	6.93	1.82	18	4.94	2.98	24	3.96	3.03	4	4	1530655	0.04930629238875563
Vorfall	30	3.67	1.99	22	4.95	2.92	25	4.28	3.01	7	2	134576	0.08831016469320141
Bach	27	7.22	1.99	17	3.18	3.38	14	8.86	2.66	4	3	85994	0.18694754332166244
Gegenstand	24	5.08	1.72	27	1.52	1.45	24	5.00	3.34	10	1	519615	0.18454326343149713
Sturz	34	2.41	2.12	24	6.13	2.47	31	6.77	2.80	5	2	98446	0.10538037750798986
Verständlichkeit	23	7.43	2.00	23	2.78	2.19	19	5.05	3.21	16	1	13388	0.08210340781514977
Notwendigkeit	26	4.19	2.15	24	3.79	2.84	20	4.45	3.36	13	1	257200	0.18497010443261858
Benzin	18	3.50	2.36	26	3.58	2.74	11	8.36	2.54	6	3	99062	0.21793826738083055
Signal	20	5.25	1.55	20	5.25	3.24	27	6.59	2.69	6	4	327111	0.19037938955482106
Länge	22	5.00	1.48	17	2.41	2.12	20	6.00	3.15	5	1	421681	0.15851113384805518
Schärfung	22	4.41	1.82	8	6.13	2.03	11	4.73	2.76	9	2	4246	0.05350257758699924
Sonne	25	8.92	1.12	24	6.17	3.17	29	8.66	2.04	5	4	829062	0.1550498629079101
Technik	31	5.35	2.51	27	4.26	2.71	16	4.88	2.63	7	1	989151	0.11389471199447039
Kaffee	24	7.42	1.79	23	4.04	3.27	22	9.14	2.17	6	3	430939	0.25744079475763304
Investition	23	5.87	1.71	27	4.33	2.59	24	4.67	3.47	11	1	336269	0.32449273631204195
Werk	31	6.26	2.05	19	3.47	3.03	17	5.06	2.93	4	1	1349729	0.12412436788285648
Kandidat	32	5.47	1.92	24	2.96	2.42	21	7.05	2.58	8	3	291099	0.1499572404009716
Tunnel	20	4.80	2.33	24	3.88	2.58	21	8.76	1.87	6	3	128481	0.11197122512813351
Projekt	18	5.44	1.62	24	3.96	3.10	27	4.37	3.31	7	1	2357552	0.13633235624116957
Scheidung	26	2.50	2.86	27	5.85	2.77	27	6.15	3.25	9	2	86409	0.052579025469575505
Umbau	23	4.61	2.55	27	2.56	2.22	20	6.45	2.42	5	1	226013	0.11340644680152112
Ente	24	6.13	1.90	28	1.93	1.88	22	8.82	2.40	4	3	69208	0.0673992558396445
Ausdruck	22	6.00	2.62	19	2.53	2.87	23	4.22	2.91	8	1	592404	0.28928192339538195
Gardine	26	4.96	2.13	25	1.00	1.29	18	8.61	3.18	7	3	17744	0.1296521334337622
Wahnsinn	29	3.79	2.91	18	6.94	2.67	34	4.03	2.75	8	2	137355	0.037286113806921754
Diamant	24	7.08	1.74	30	4.97	2.81	18	9.56	0.70	7	3	50439	0.08313755709578856
Wanne	25	6.24	2.39	19	1.74	2.10	26	8.81	2.25	5	3	41857	0.04554412518908722
Verzierung	37	6.43	2.01	30	3.50	2.98	19	7.58	2.14	10	3	19950	0.1260345898425756
Ellbogen	34	4.79	1.97	27	2.48	2.56	12	9.67	0.65	8	3	13972	0.08176959594004969
Schriftsteller	33	7.58	1.98	22	3.36	2.44	20	7.40	2.60	14	3	179483	0.10714748411912334
Treppe	31	5.77	1.78	19	2.58	2.06	19	8.58	2.85	6	3	198088	0.1386157886350999
Verpackung	18	5.44	2.20	24	2.63	3.23	26	7.58	3.34	10	3	146261	0.11249202716595379
Hose	19	5.21	1.96	29	2.34	2.61	28	9.11	1.93	4	3	254519	0.11557858356259416
Sklave	19	1.68	3.07	23	6.09	2.50	26	7.88	2.50	6	2	80606	0.19263715548482901
Dampfer	24	4.83	2.06	16	2.81	2.51	31	8.45	3.01	7	3	17771	0.25980063789500196
Unfähigkeit	21	2.62	1.56	24	4.83	3.06	29	3.69	2.97	11	2	41513	0.20815311761702815
Diagnose	22	3.77	1.95	30	6.13	2.50	21	5.62	3.01	8	2	227641	0.21551489043175262
Pater	21	5.62	2.62	20	2.30	2.74	18	8.06	2.46	5	3	57535	0.2068873739580805
Population	30	5.20	1.81	30	2.07	1.82	15	6.20	3.19	10	1	37037	0.16520889859097945
Bemühung	24	5.38	2.02	21	3.86	2.37	9	3.89	3.06	8	1	180844	0.22430913071184064
Stoff	27	5.78	2.01	21	2.00	1.70	8	4.75	3.49	5	1	492876	0.14007916064427559
Unternehmen	34	4.94	1.86	25	2.72	2.59	20	5.55	3.15	11	1	2963905	0.14808699090395966
Sänger	31	6.55	2.39	29	4.00	2.75	24	8.33	2.14	6	3	257617	0.08061769745440281
Wolle	17	5.88	1.90	25	1.28	1.79	21	8.95	1.88	5	3	34635	0.05603060086032001
Kabine	25	4.84	0.94	20	3.05	2.48	26	7.77	2.41	6	3	98963	0.1943907787431829
Endung	18	4.83	1.76	25	1.40	2.50	25	4.40	2.86	6	1	25721	0.18314518388738102
Vorstellung	24	6.63	1.79	17	4.59	2.50	32	5.09	2.94	11	4	826987	0.060703914467875986
Hecke	28	5.21	1.57	22	1.73	1.61	26	8.62	2.58	5	3	46462	0.2165394696488358
Muster	20	5.30	1.56	27	1.74	2.31	17	6.29	2.66	6	1	230297	0.2389853522461293
Führung	11	5.18	1.83	24	4.96	2.91	16	5.56	2.83	7	4	744376	0.21159373362692363
Weihnachten	29	7.66	2.13	22	5.91	2.71	26	6.81	3.54	11	4	362494	0.07104145771688045
Pfahl	26	4.12	1.40	26	2.15	2.38	20	9.00	1.41	5	3	15733	0.18976771207200036
Dialog	27	6.11	2.26	32	4.06	2.38	30	5.80	2.48	6	4	377650	0.2872827758081225
Winter	27	5.93	2.51	28	4.18	2.86	24	8.38	2.36	6	3	701455	0.03330299804987807
Mantel	27	6.11	2.33	22	2.36	2.70	25	8.56	1.96	6	3	89381	0.19014067666509765
Familie	27	8.15	1.85	31	5.42	3.29	19	8.32	2.00	7	4	2425636	0.32985066240920674
Korb	20	4.60	2.35	21	1.57	2.34	24	8.67	2.06	4	3	80076	0.09841573031602328
Meinung	20	6.70	2.05	24	5.58	2.57	18	5.44	3.29	7	4	2294776	0.1713600669314164
Anlage	12	4.92	1.68	28	1.39	2.22	16	5.75	2.67	6	1	1004253	0.20353498773037665
Direktor	26	4.58	2.04	35	3.29	2.28	16	6.81	2.66	8	3	181977	0.11530467859810167
Erfahrung	24	7.42	2.48	26	4.77	2.75	33	4.03	3.14	9	4	2465697	0.2236651005381353
Säule	22	6.32	1.73	36	1.78	2.29	36	8.17	2.65	5	3	138381	0.15200795116055102
Lenker	26	5.46	1.94	23	2.61	2.71	25	7.80	2.20	6	3	46476	0.09031022514089579
Verlag	24	6.21	1.91	15	2.27	2.58	19	6.74	2.42	6	3	612376	0.1645165089893034
Aktionär	12	4.75	2.01	35	2.80	2.72	15	6.33	2.47	8	1	58815	0.2404203328297562
Flamme	24	5.50	1.93	19	6.47	1.54	28	8.36	2.39	6	4	129719	0.21285719589523983
Syntax	21	4.57	1.21	11	1.09	1.45	27	3.26	2.94	6	1	22636	0.05230136593070271
Empfänger	23	5.78	1.59	25	2.96	2.28	24	4.83	2.99	9	1	222300	0.18710004383579065
Strand	29	8.10	1.70	28	5.00	3.04	24	9.38	0.88	6	4	446124	0.16239471386771503
Bolzen	15	4.47	2.29	20	1.70	2.23	20	7.80	2.44	6	3	13252	0.14673021487399732
Museum	23	6.35	2.42	22	3.36	2.38	22	8.55	2.22	6	3	586160	0.1456248188411958
Überlegung	24	6.13	2.25	20	3.00	2.68	16	4.00	2.76	10	1	290346	0.13190381913952498
Nachteil	19	2.26	1.76	31	4.32	2.89	17	4.53	3.14	8	2	429355	0.10308222525409652
Erdball	23	6.17	1.80	25	3.60	2.68	12	8.83	2.44	7	3	12854	0.12066423185052352
Ermordung	23	1.39	2.82	23	7.13	3.31	16	7.50	2.00	9	2	43158	0.19040402759738748
Brille	25	4.64	1.96	27	1.59	2.19	17	9.35	1.17	6	3	149283	0.19171546869794026
Lexikon	14	6.57	2.50	24	2.96	3.00	22	8.59	2.15	7	3	73324	0.18620746822294107
Kooperation	27	6.00	2.53	21	3.19	2.64	15	4.00	2.88	11	1	454063	0.26178948376648004
Sumpf	35	3.20	2.00	35	2.89	2.01	23	7.43	2.95	5	3	44342	0.07843596053263849
Kirsche	17	7.29	1.79	22	2.18	2.11	25	9.12	2.62	7	3	32874	0.12004666178293019
Vorzeichen	17	4.59	1.18	25	2.36	1.85	17	5.65	3.06	10	1	37250	0.058897424498465044
Hinblick	31	5.87	2.00	26	2.31	1.67	21	2.62	2.77	8	1	284226	0.2421126546148241
Frieden	18	9.44	0.98	24	4.33	2.66	17	5.18	3.19	7	4	448135	0.25647731619100955
Blut	28	4.18	2.40	19	6.42	2.36	21	9.19	2.23	4	2	514733	0.14774220406678376
Maske	34	4.26	1.81	12	3.92	2.50	26	7.96	1.84	5	3	131008	0.1444998362611113
Bescheid	22	4.91	1.87	24	4.00	3.23	24	4.79	3.36	8	1	217581	0.1634861211563198
Volumen	24	5.17	2.30	17	3.00	2.37	18	4.28	2.93	7	1	123208	0.08746920516884911
Salz	26	5.96	1.71	20	2.65	2.81	18	9.67	0.97	4	3	229871	0.06748607168120804
Rache	32	3.03	2.73	29	7.79	2.60	21	5.33	2.61	5	2	87869	0.2811152884938644
Streik	28	3.61	2.13	14	5.57	2.62	23	7.22	2.47	6	2	89927	0.12132373503436758
Redakteur	26	5.42	1.90	24	2.46	1.67	22	7.23	2.22	9	3	105080	0.21684470581925114
Erwartung	27	6.15	2.03	28	5.43	2.52	28	3.61	2.67	9	4	357938	0.2534478060266323
Arrest	32	1.44	0.98	18	6.06	3.15	23	6.22	2.86	6	2	6313	0.4261828586864186
Beutel	23	5.13	1.22	30	1.67	1.92	23	8.91	1.41	6	3	44168	0.2430146664158684
Takt	20	5.90	1.37	31	2.97	2.52	23	5.96	2.31	4	1	89375	0.15542581592078752
Qual	29	1.48	2.65	23	6.48	2.59	28	5.68	3.17	4	2	79382	0.048610551735376116
Kammer	18	3.56	1.69	20	2.60	2.56	25	7.48	2.47	6	3	147445	0.19801340490156855
Gehalt	22	7.00	2.83	27	4.48	2.24	24	5.96	3.34	6	4	209159	0.0587786024884557
Fleischer	34	4.26	1.97	20	3.45	3.15	25	8.84	1.55	9	3	10847	0.17417429140617666
Differenz	22	4.32	1.49	22	3.55	3.00	16	4.44	2.94	9	1	151682	0.21479455231018388
Motto	17	5.65	2.00	34	2.59	2.46	29	4.93	3.20	5	1	505903	0.1893179001259006
Gerechtigkeit	34	8.03	1.98	30	6.77	2.45	21	5.67	3.15	13	4	227028	0.2797736452647172
Entwertung	24	3.96	2.80	23	3.26	2.72	24	4.50	2.70	10	1	8271	0.0964940544236397
Frau	31	7.61	1.73	18	4.17	2.90	17	8.41	2.35	4	4	5490907	0.20986557885304835
Band	23	5.57	1.75	22	1.77	2.41	17	8.00	2.32	4	3	1532906	0.30347626324034604
Vergangenheit	22	5.77	2.20	25	4.80	2.40	29	4.93	3.68	13	4	696824	0.09092589189476925
Befragung	26	4.19	1.55	24	3.96	2.39	27	6.70	2.77	9	1	116203	0.26739312716538033
Ecke	30	4.80	1.30	24	1.83	2.46	22	7.86	2.75	4	3	598822	0.2038265590832494
Zuweisung	25	4.36	2.00	28	3.36	2.87	14	2.71	1.94	9	1	32839	0.08428001443923416
Gleichnis	23	5.91	2.04	18	2.89	2.11	29	5.66	3.03	9	1	32853	0.3916874570361437
Regung	25	6.60	2.02	30	4.60	2.79	22	4.45	2.44	6	4	14536	0.26747962731330766
Möglichkeit	28	7.50	1.84	26	4.35	3.02	23	5.04	2.96	11	4	3550443	0.2200295534619551
Erschöpfung	21	3.24	1.73	26	4.96	3.10	20	6.75	2.43	11	2	38958	0.2960615282132929
Brezel	25	6.36	2.41	22	2.64	2.82	19	9.00	2.40	6	3	9558	0.4163649209504328
Patriotismus	31	3.87	2.51	18	6.89	3.18	20	4.10	3.13	12	2	15852	0.17555064039983254
Region	29	5.66	1.29	19	2.37	2.11	27	5.85	2.85	6	1	1284302	0.22253550005540768
Version	30	5.20	1.63	26	1.96	2.07	14	4.36	3.89	7	1	1170430	0.11921204215214205
Schlitten	33	5.79	2.48	17	4.06	3.23	22	8.59	2.44	9	3	33725	0.14827294778025601
Rebellion	21	4.95	1.88	19	6.53	2.76	35	5.60	2.56	9	2	24029	0.3582831600082716
Brutalität	24	1.96	3.36	28	7.82	2.06	28	5.04	2.67	10	2	27665	0.21585630037908737
Vertrauenswürdigkeit	22	7.41	2.20	23	5.04	2.98	23	4.22	2.81	20	4	5284	0.07120871204774838
Dosenöffner	33	5.39	2.00	16	1.69	1.96	29	8.55	2.69	11	3	4948	0.06142628428542931
Kehrseite	26	4.08	1.92	29	2.90	2.51	13	5.00	2.86	9	1	16057	0.041509575862858326
Wahn	29	3.07	3.06	16	8.25	2.11	23	5.35	3.27	4	2	30955	0.08049994394060718
Revolution	32	5.31	2.01	23	6.57	2.92	23	5.48	2.63	10	4	271626	0.11110031070280721
Weltkarte	22	6.95	1.89	24	3.46	3.39	20	8.75	2.00	9	3	12373	0.08546401789286104
Diakonie	25	4.48	3.12	23	2.48	2.61	21	5.43	2.98	8	1	56755	0.2678970288805277
Dämmerung	32	6.06	2.56	22	4.09	2.51	25	7.12	2.05	9	4	37192	0.16651919484375682
Agent	29	5.31	1.91	21	4.19	2.73	20	7.10	1.83	5	3	81462	0.19518302304942925
Melancholie	24	3.96	2.18	24	4.83	2.73	32	4.91	2.52	11	2	27784	0.15715159263899317
Bemerkung	25	5.24	1.79	21	3.33	2.01	34	4.71	3.00	9	1	147828	0.3745994298568617
Neurose	33	2.24	1.94	17	5.53	3.30	33	5.00	2.37	7	2	9559	0.3332986082702764
Lebendigkeit	26	8.50	1.63	28	6.43	2.46	25	5.12	1.94	12	4	25923	0.2532316763639291
Prüfung	27	3.11	1.89	25	7.84	2.62	26	7.92	2.00	7	2	660740	0.2028766092478004
Intention	27	6.59	1.95	23	3.17	2.67	17	2.71	2.78	9	1	59576	0.355565685345049
Bewerber	23	4.96	1.85	25	3.84	2.34	23	6.57	2.98	8	1	192819	0.2222655343072552
Kiosk	29	5.10	1.78	16	1.25	1.65	19	7.95	2.84	5	3	40748	0.22584675675853377
Bügeleisen	25	5.40	2.02	23	2.17	2.23	29	9.48	1.98	10	3	10652	0.13050353281318058
Klinke	33	5.06	1.48	27	1.11	2.24	23	9.30	1.18	6	3	17805	0.1862163142692193
Spinnennetz	25	2.96	2.34	25	3.24	2.80	20	9.30	1.42	11	3	5635	0.1079721162854198
Graphik	24	5.67	2.14	21	2.52	2.77	21	7.14	2.26	7	3	21227	0.24655218726285805
Intensität	21	6.33	2.22	19	5.58	2.69	31	4.32	2.73	10	4	105397	0.26898672484552255
Dorf	29	4.93	2.70	24	2.33	2.06	23	9.30	1.02	4	3	666810	0.3496842251650806
Finsternis	38	4.08	2.70	24	6.54	2.45	23	8.04	1.74	10	2	57730	0.2726423841277671
Keller	19	3.74	1.66	27	2.96	2.36	27	8.93	2.00	6	3	256852	0.18173617552900118
Dorn	23	3.57	1.73	21	4.48	2.58	22	8.82	1.47	4	2	39692	0.38467815279998907
Kurs	28	5.43	1.71	19	2.21	2.59	21	5.24	2.47	4	1	702931	0.11584800152693472
Fluss	25	6.96	1.57	33	3.58	2.39	17	8.41	2.15	5	3	370570	0.15547195908693237
Zusammenhang	25	5.72	1.93	22	2.55	2.39	23	4.61	3.35	12	1	1198691	0.01495318831281467
Messer	22	4.32	1.76	18	6.17	1.92	27	9.59	1.19	6	2	144179	0.057814302916871674
Siedlung	29	5.00	1.77	22	2.14	1.81	24	7.58	1.86	8	3	134425	0.15880811148864782
Zug	36	5.33	1.91	28	3.43	2.91	13	9.00	1.87	3	3	1036456	0.04101424817944389
Axt	33	2.85	1.72	37	5.30	2.93	22	9.23	1.88	3	2	35497	0.2590036301957771
Ergänzung	32	5.47	2.41	36	2.11	2.11	23	4.78	3.32	9	1	218839	0.23967537883481294
Blase	26	4.46	2.21	26	3.88	3.28	14	7.29	2.49	5	3	47428	0.20235809520823073
Matrix	24	5.25	1.89	17	4.18	2.94	22	3.05	3.24	6	1	44041	0.19261267289192088
Gefährdung	29	3.00	2.38	25	7.28	1.77	26	4.62	2.53	10	2	89598	0.20528846269487094
Opium	31	3.77	2.63	29	3.86	2.70	26	8.00	2.62	5	3	11325	0.18545012605027916
Nachbarschaft	18	6.06	2.31	24	3.00	2.70	25	6.16	2.87	13	1	124271	0.21114300461802532
Visum	34	4.74	2.38	22	2.91	2.83	21	7.76	3.18	5	3	67472	0.1167453580920905
Knast	29	1.97	1.99	19	4.47	2.95	31	9.03	1.38	5	2	43001	0.2611356144520909
Sache	33	4.79	1.54	20	1.90	1.94	24	4.00	3.23	5	1	2656580	0.21523287114827033
Justiz	29	4.07	2.43	26	5.62	2.91	21	4.19	2.46	6	2	124086	0.21025939195408033
Gespenst	32	4.81	2.15	24	5.13	2.42	23	7.61	2.59	8	2	32441	0.2565819142179595
Wahrnehmung	37	6.62	2.18	31	3.26	2.77	12	4.17	3.41	11	1	267250	0.12222170724723444
Hoffnung	16	7.50	2.63	26	6.19	2.79	27	4.56	3.03	8	4	718330	0.2563984459700711
Auflösung	22	3.68	2.57	29	3.79	2.80	14	4.43	3.37	9	1	341355	0.20819635771476305
Einigkeit	29	8.28	1.33	20	4.20	3.02	17	3.88	2.71	9	4	38746	0.24819379217726828
Gruppe	24	5.83	2.14	25	3.64	2.50	21	6.24	2.96	6	1	2208514	0.1992832076943499
Folge	23	5.17	2.04	25	3.28	2.85	12	4.92	3.12	5	1	1747221	0.18039315294429317
Produktion	19	5.05	2.12	17	2.59	2.50	16	5.31	2.80	10	1	578105	0.2988666325082529
Kohl	23	4.48	2.13	24	1.25	1.45	17	8.00	2.40	4	3	1166	0.14227238301507023
Front	16	2.69	1.89	21	5.05	3.23	17	4.24	2.44	5	2	207977	0.1941909961342096
Flut	30	3.60	2.75	24	6.63	2.99	20	7.75	2.00	4	2	69584	0.03049744527989911
Hälfte	18	5.28	1.60	25	2.20	1.87	24	7.46	2.38	6	3	824372	0.29124211980400705
Blumenstrauß	34	7.38	2.32	27	4.96	2.62	21	8.67	2.99	12	4	21516	0.20644994603345995
Fee	29	8.03	2.31	24	3.96	2.97	28	7.93	2.34	3	4	40325	0.15595502999079403
Einnahme	23	5.70	2.67	24	3.46	2.26	21	6.10	3.25	8	1	296404	0.13773837856290627
Knödel	16	5.50	2.50	18	2.06	2.82	29	8.24	3.23	6	3	7935	0.15776506832487586
Dynamik	28	6.64	2.25	25	5.68	2.14	28	4.07	3.03	7	4	136074	0.1989406522686216
Hindernis	27	3.48	1.97	20	4.45	1.99	20	6.95	1.85	9	2	155193	0.1801232903203625
Auswertung	26	5.31	1.85	25	3.20	2.78	21	4.48	3.44	10	1	216490	0.2900847515900963
Zelt	34	5.91	1.90	34	2.32	1.85	28	8.75	2.52	4	3	183556	0.07535950425237667
Wechsel	30	5.27	1.62	17	4.94	2.75	20	4.95	3.30	7	1	380556	0.028969210146309998
Krippe	30	5.13	2.79	24	2.21	2.38	17	7.41	2.45	6	3	42804	0.22620083107602254
Haube	20	4.60	1.31	21	1.76	2.51	22	6.73	3.09	5	3	47531	0.13115991391559242
Kündigung	27	1.81	2.15	20	5.95	3.27	23	6.78	3.10	9	2	250854	0.1538051003766124
Bevölkerung	25	5.28	2.09	25	2.36	2.40	19	7.42	2.27	11	3	799435	0.1436812461743525
Härte	20	4.50	1.64	25	4.88	2.68	22	4.45	3.29	5	1	71529	0.3412258675905764
Reparatur	33	4.85	2.45	36	2.78	2.26	19	6.95	2.57	9	3	160608	0.06321086918869623
Mütze	36	5.92	2.30	24	1.92	2.47	20	8.65	2.43	5	3	57635	0.11789072527814337
Bildschirm	24	5.42	1.10	27	2.00	2.18	28	8.14	3.15	10	3	257694	0.21441042929065457
Witwe	26	2.54	1.61	21	3.29	2.47	24	8.54	2.17	5	3	61309	0.027949540191240085
Vernichtung	22	1.50	1.30	30	7.53	2.76	24	5.79	2.81	11	2	77040	0.14300322389096487
Verwunderung	24	6.17	1.79	23	4.39	2.41	22	4.14	2.49	12	1	24748	0.06876300229591728
Fingerhut	28	5.36	1.79	24	1.54	2.21	16	8.75	2.59	9	3	4108	0.2564508455934722
Bücherei	23	7.87	1.91	23	3.48	2.29	28	8.36	2.54	8	3	41551	0.2509428883546577
Ärger	31	2.26	2.11	21	6.90	2.55	25	6.16	3.21	5	2	157413	0.21067793323263423
Netzwerk	40	5.45	2.30	26	3.19	2.23	17	5.94	3.40	8	1	579077	0.22332062055990085
Opa	28	7.39	2.60	26	3.38	2.91	20	8.95	2.35	3	3	36514	0.044822454681324536
Schuppen	14	3.50	1.91	16	2.63	2.31	11	8.18	2.04	8	3	1279	0.12350212817407676
Vergünstigung	25	6.76	1.76	22	3.86	2.64	25	4.48	2.76	13	4	26061	0.12911238409805614
Knoblauch	23	4.87	1.98	15	2.67	2.69	22	8.95	2.68	9	3	56471	0.17080832353830946
Unterhalt	25	4.52	2.26	22	4.18	2.67	25	5.92	2.36	9	1	92170	0.2282881975617726
Programm	34	5.82	1.88	27	2.22	2.21	22	5.68	3.03	8	1	2118169	0.18152173435505942
Jacke	29	6.28	1.22	28	1.21	2.06	22	8.50	2.92	5	3	117008	0.2061357133567186
Vermarktung	22	3.45	2.04	14	0.93	1.21	22	5.55	3.11	11	1	75723	0.11033904902026659
Verschuldung	35	1.60	2.33	24	4.83	3.40	19	5.58	3.01	12	2	34108	0.15501102317042642
Fall	16	4.94	2.64	18	4.61	3.16	11	4.91	2.51	4	1	3994530	0.15898067832544813
Penetration	18	3.50	2.04	25	6.60	2.97	22	6.55	2.91	11	2	4117	0.10323687790584087
Flirt	29	7.52	2.29	34	7.12	2.17	18	7.00	2.35	5	4	16784	0.24901233851050572
Kasse	32	4.53	2.11	18	2.50	2.53	25	8.36	2.10	5	3	259078	0.3708870804295199
Perücke	23	4.13	2.40	20	2.15	2.62	27	8.70	1.92	7	3	17082	0.16862685381022638
Vorteil	27	7.93	1.75	18	3.56	2.45	19	4.42	3.72	7	4	1195735	0.022422691822156955
Zucht	23	3.87	2.38	20	4.10	3.09	18	5.39	2.79	5	1	100689	0.04388367897006584
Zebra	28	7.00	2.23	24	2.42	2.57	26	8.54	2.72	5	3	24432	0.06237334747370393
Geschichte	27	6.11	1.76	32	3.63	2.24	18	4.39	3.09	10	1	2991579	0.22866654645072165
